id,observed_on,description,latitude,longitude,scientific_name,common_name,image_url,Dead
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
191336361,06/11/2023,Approximately 40 dead along beach. Must be a natural annual die off because if I remember correctly they could be found there last year too. ,-35.28128,150.48845,Ardenna tenuirostris,Short-tailed Shearwater,https://inaturalist-open-data.s3.amazonaws.com/photos/335637172/medium.jpg,Y
